name,id,parent_id,description,link_download,incolla_valori
kg4_1981-2010_V.2.1.tif,114,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_kg4_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_kg4_1981-2010_V.2.1.tif
kg5_1981-2010_V.2.1.tif,115,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_kg5_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_kg5_1981-2010_V.2.1.tif
lgd_1981-2010_V.2.1.tif,116,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_lgd_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_lgd_1981-2010_V.2.1.tif
ngd0_1981-2010_V.2.1.tif,117,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_ngd0_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_ngd0_1981-2010_V.2.1.tif
ngd10_1981-2010_V.2.1.tif,118,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_ngd10_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_ngd10_1981-2010_V.2.1.tif
ngd5_1981-2010_V.2.1.tif,119,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_ngd5_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_ngd5_1981-2010_V.2.1.tif
npp_1981-2010_V.2.1.tif,120,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_npp_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_npp_1981-2010_V.2.1.tif
pet_penman_max_1981-2010_V.2.1.tif,121,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_max_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_max_1981-2010_V.2.1.tif
pet_penman_mean_1981-2010_V.2.1.tif,122,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_mean_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_mean_1981-2010_V.2.1.tif
pet_penman_min_1981-2010_V.2.1.tif,123,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_min_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_min_1981-2010_V.2.1.tif
pet_penman_range_1981-2010_V.2.1.tif,124,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_range_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_pet_penman_range_1981-2010_V.2.1.tif
rsds_1981-2010_max_V.2.1.tif,125,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_max_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_max_V.2.1.tif
rsds_1981-2010_mean_V.2.1.tif,126,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_mean_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_mean_V.2.1.tif
rsds_1981-2010_min_V.2.1.tif,127,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_min_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_min_V.2.1.tif
rsds_1981-2010_range_V.2.1.tif,128,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_range_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_rsds_1981-2010_range_V.2.1.tif
scd_1981-2010_V.2.1.tif,129,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_scd_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_scd_1981-2010_V.2.1.tif
sfcWind_max_1981-2010_V.2.1.tif,130,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_max_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_max_1981-2010_V.2.1.tif
sfcWind_mean_1981-2010_V.2.1.tif,131,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_mean_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_mean_1981-2010_V.2.1.tif
sfcWind_min_1981-2010_V.2.1.tif,132,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_min_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_min_1981-2010_V.2.1.tif
sfcWind_range_1981-2010_V.2.1.tif,133,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_range_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_sfcWind_range_1981-2010_V.2.1.tif
swb_1981-2010_V.2.1.tif,134,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_swb_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_swb_1981-2010_V.2.1.tif
swe_1981-2010_V.2.1.tif,135,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_swe_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_swe_1981-2010_V.2.1.tif
vpd_max_1981-2010_V.2.1.tif,136,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_max_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_max_1981-2010_V.2.1.tif
vpd_mean_1981-2010_V.2.1.tif,137,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_mean_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_mean_1981-2010_V.2.1.tif
vpd_min_1981-2010_V.2.1.tif,138,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_min_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_min_1981-2010_V.2.1.tif
vpd_range_1981-2010_V.2.1.tif,139,51,,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_range_1981-2010_V.2.1.tif,https://os.zhdk.cloud.switch.ch/chelsav2/GLOBAL/climatologies/1981-2010/bio/CHELSA_vpd_range_1981-2010_V.2.1.tif
clt_01_1981-2010_V.2.1.tif,140,52,,,
clt_02_1981-2010_V.2.1.tif,141,52,,,
clt_03_1981-2010_V.2.1.tif,142,52,,,
clt_04_1981-2010_V.2.1.tif,143,52,,,
clt_05_1981-2010_V.2.1.tif,144,52,,,
clt_06_1981-2010_V.2.1.tif,145,52,,,
clt_07_1981-2010_V.2.1.tif,146,52,,,
clt_08_1981-2010_V.2.1.tif,147,52,,,
clt_09_1981-2010_V.2.1.tif,148,52,,,
clt_10_1981-2010_V.2.1.tif,149,52,,,
clt_11_1981-2010_V.2.1.tif,150,52,,,
clt_12_1981-2010_V.2.1.tif,151,52,,,
cmi_01_1981-2010_V.2.1.tif,152,53,,,
cmi_02_1981-2010_V.2.1.tif,153,53,,,
cmi_03_1981-2010_V.2.1.tif,154,53,,,
cmi_04_1981-2010_V.2.1.tif,155,53,,,
cmi_05_1981-2010_V.2.1.tif,156,53,,,
cmi_06_1981-2010_V.2.1.tif,157,53,,,
cmi_07_1981-2010_V.2.1.tif,158,53,,,
cmi_08_1981-2010_V.2.1.tif,159,53,,,
cmi_09_1981-2010_V.2.1.tif,160,53,,,
cmi_10_1981-2010_V.2.1.tif,161,53,,,
cmi_11_1981-2010_V.2.1.tif,162,53,,,
cmi_12_1981-2010_V.2.1.tif,163,53,,,
hurs_01_1981-2010_V.2.1.tif,164,54,,,
hurs_02_1981-2010_V.2.1.tif,165,54,,,
hurs_03_1981-2010_V.2.1.tif,166,54,,,
hurs_04_1981-2010_V.2.1.tif,167,54,,,
hurs_05_1981-2010_V.2.1.tif,168,54,,,
hurs_06_1981-2010_V.2.1.tif,169,54,,,
hurs_07_1981-2010_V.2.1.tif,170,54,,,
hurs_08_1981-2010_V.2.1.tif,171,54,,,
hurs_09_1981-2010_V.2.1.tif,172,54,,,
hurs_10_1981-2010_V.2.1.tif,173,54,,,
hurs_11_1981-2010_V.2.1.tif,174,54,,,
hurs_12_1981-2010_V.2.1.tif,175,54,,,
pr_01_1981-2010_V.2.1.nc,176,55,,,
pr_02_1981-2010_V.2.1.nc,177,55,,,
pr_03_1981-2010_V.2.1.nc,178,55,,,
pr_04_1981-2010_V.2.1.nc,179,55,,,
pr_05_1981-2010_V.2.1.nc,180,55,,,
pr_06_1981-2010_V.2.1.nc,181,55,,,
pr_07_1981-2010_V.2.1.nc,182,55,,,
pr_08_1981-2010_V.2.1.nc,183,55,,,
pr_09_1981-2010_V.2.1.nc,184,55,,,
pr_10_1981-2010_V.2.1.nc,185,55,,,
pr_11_1981-2010_V.2.1.nc,186,55,,,
pr_12_1981-2010_V.2.1.nc,187,55,,,
tas_01_1981-2010_V.2.1.nc,188,55,,,
tas_02_1981-2010_V.2.1.nc,189,55,,,
tas_03_1981-2010_V.2.1.nc,190,55,,,
tas_04_1981-2010_V.2.1.nc,191,55,,,
tas_05_1981-2010_V.2.1.nc,192,55,,,
tas_06_1981-2010_V.2.1.nc,193,55,,,
tas_07_1981-2010_V.2.1.nc,194,55,,,
tas_08_1981-2010_V.2.1.nc,195,55,,,
tas_09_1981-2010_V.2.1.nc,196,55,,,
tas_10_1981-2010_V.2.1.nc,197,55,,,
tas_11_1981-2010_V.2.1.nc,198,55,,,
tas_12_1981-2010_V.2.1.nc,199,55,,,
tasmax_01_1981-2010_V.2.1.nc,200,55,,,
tasmax_02_1981-2010_V.2.1.nc,201,55,,,
tasmax_03_1981-2010_V.2.1.nc,202,55,,,
tasmax_04_1981-2010_V.2.1.nc,203,55,,,
tasmax_05_1981-2010_V.2.1.nc,204,55,,,
tasmax_06_1981-2010_V.2.1.nc,205,55,,,
tasmax_07_1981-2010_V.2.1.nc,206,55,,,
tasmax_08_1981-2010_V.2.1.nc,207,55,,,
tasmax_09_1981-2010_V.2.1.nc,208,55,,,
tasmax_10_1981-2010_V.2.1.nc,209,55,,,
tasmax_11_1981-2010_V.2.1.nc,210,55,,,
tasmax_12_1981-2010_V.2.1.nc,211,55,,,
tasmin_01_1981-2010_V.2.1.nc,212,55,,,
tasmin_02_1981-2010_V.2.1.nc,213,55,,,
tasmin_03_1981-2010_V.2.1.nc,214,55,,,
tasmin_04_1981-2010_V.2.1.nc,215,55,,,
tasmin_05_1981-2010_V.2.1.nc,216,55,,,
tasmin_06_1981-2010_V.2.1.nc,217,55,,,
tasmin_07_1981-2010_V.2.1.nc,218,55,,,
tasmin_08_1981-2010_V.2.1.nc,219,55,,,
tasmin_09_1981-2010_V.2.1.nc,220,55,,,
tasmin_10_1981-2010_V.2.1.nc,221,55,,,
tasmin_11_1981-2010_V.2.1.nc,222,55,,,
tasmin_12_1981-2010_V.2.1.nc,223,55,,,
pet_penman_01_1981-2010_V.2.1.tif,224,56,,,
pet_penman_02_1981-2010_V.2.1.tif,225,56,,,
pet_penman_03_1981-2010_V.2.1.tif,226,56,,,
pet_penman_04_1981-2010_V.2.1.tif,227,56,,,
pet_penman_05_1981-2010_V.2.1.tif,228,56,,,
pet_penman_06_1981-2010_V.2.1.tif,229,56,,,
pet_penman_07_1981-2010_V.2.1.tif,230,56,,,
pet_penman_08_1981-2010_V.2.1.tif,231,56,,,
pet_penman_09_1981-2010_V.2.1.tif,232,56,,,
pet_penman_10_1981-2010_V.2.1.tif,233,56,,,
pet_penman_11_1981-2010_V.2.1.tif,234,56,,,
pet_penman_12_1981-2010_V.2.1.tif,235,56,,,
pr_01_1981-2010_V.2.1.tif,236,57,,,
pr_02_1981-2010_V.2.1.tif,237,57,,,
pr_03_1981-2010_V.2.1.tif,238,57,,,
pr_04_1981-2010_V.2.1.tif,239,57,,,
pr_05_1981-2010_V.2.1.tif,240,57,,,
pr_06_1981-2010_V.2.1.tif,241,57,,,
pr_07_1981-2010_V.2.1.tif,242,57,,,
pr_08_1981-2010_V.2.1.tif,243,57,,,
pr_09_1981-2010_V.2.1.tif,244,57,,,
pr_10_1981-2010_V.2.1.tif,245,57,,,
pr_11_1981-2010_V.2.1.tif,246,57,,,
pr_12_1981-2010_V.2.1.tif,247,57,,,
rsds_1981-2010_01_V.2.1.tif,248,58,,,
rsds_1981-2010_02_V.2.1.tif,249,58,,,
rsds_1981-2010_03_V.2.1.tif,250,58,,,
rsds_1981-2010_04_V.2.1.tif,251,58,,,
rsds_1981-2010_05_V.2.1.tif,252,58,,,
rsds_1981-2010_06_V.2.1.tif,253,58,,,
rsds_1981-2010_07_V.2.1.tif,254,58,,,
rsds_1981-2010_08_V.2.1.tif,255,58,,,
rsds_1981-2010_09_V.2.1.tif,256,58,,,
rsds_1981-2010_10_V.2.1.tif,257,58,,,
rsds_1981-2010_11_V.2.1.tif,258,58,,,
rsds_1981-2010_12_V.2.1.tif,259,58,,,
sfcWind_01_1981-2010_V.2.1.tif,260,59,,,
sfcWind_02_1981-2010_V.2.1.tif,261,59,,,
sfcWind_03_1981-2010_V.2.1.tif,262,59,,,
sfcWind_04_1981-2010_V.2.1.tif,263,59,,,
sfcWind_05_1981-2010_V.2.1.tif,264,59,,,
sfcWind_06_1981-2010_V.2.1.tif,265,59,,,
sfcWind_07_1981-2010_V.2.1.tif,266,59,,,
sfcWind_08_1981-2010_V.2.1.tif,267,59,,,
sfcWind_09_1981-2010_V.2.1.tif,268,59,,,
sfcWind_10_1981-2010_V.2.1.tif,269,59,,,
sfcWind_11_1981-2010_V.2.1.tif,270,59,,,
sfcWind_12_1981-2010_V.2.1.tif,271,59,,,
tas_01_1981-2010_V.2.1.tif,272,60,,,
tas_02_1981-2010_V.2.1.tif,273,60,,,
tas_03_1981-2010_V.2.1.tif,274,60,,,
tas_04_1981-2010_V.2.1.tif,275,60,,,
tas_05_1981-2010_V.2.1.tif,276,60,,,
tas_06_1981-2010_V.2.1.tif,277,60,,,
tas_07_1981-2010_V.2.1.tif,278,60,,,
tas_08_1981-2010_V.2.1.tif,279,60,,,
tas_09_1981-2010_V.2.1.tif,280,60,,,
tas_10_1981-2010_V.2.1.tif,281,60,,,
tas_11_1981-2010_V.2.1.tif,282,60,,,
tas_12_1981-2010_V.2.1.tif,283,60,,,
tasmax_01_1981-2010_V.2.1.tif,284,61,,,
tasmax_02_1981-2010_V.2.1.tif,285,61,,,
tasmax_03_1981-2010_V.2.1.tif,286,61,,,
tasmax_04_1981-2010_V.2.1.tif,287,61,,,
tasmax_05_1981-2010_V.2.1.tif,288,61,,,
tasmax_06_1981-2010_V.2.1.tif,289,61,,,
tasmax_07_1981-2010_V.2.1.tif,290,61,,,
tasmax_08_1981-2010_V.2.1.tif,291,61,,,
tasmax_09_1981-2010_V.2.1.tif,292,61,,,
tasmax_10_1981-2010_V.2.1.tif,293,61,,,
tasmax_11_1981-2010_V.2.1.tif,294,61,,,
tasmax_12_1981-2010_V.2.1.tif,295,61,,,
tasmin_01_1981-2010_V.2.1.tif,296,62,,,
tasmin_02_1981-2010_V.2.1.tif,297,62,,,
tasmin_03_1981-2010_V.2.1.tif,298,62,,,
tasmin_04_1981-2010_V.2.1.tif,299,62,,,
tasmin_05_1981-2010_V.2.1.tif,300,62,,,
tasmin_06_1981-2010_V.2.1.tif,301,62,,,
tasmin_07_1981-2010_V.2.1.tif,302,62,,,
tasmin_08_1981-2010_V.2.1.tif,303,62,,,
tasmin_09_1981-2010_V.2.1.tif,304,62,,,
tasmin_10_1981-2010_V.2.1.tif,305,62,,,
tasmin_11_1981-2010_V.2.1.tif,306,62,,,
tasmin_12_1981-2010_V.2.1.tif,307,62,,,
vpd_01_1981-2010_V.2.1.tif,308,63,,,
vpd_02_1981-2010_V.2.1.tif,309,63,,,
vpd_03_1981-2010_V.2.1.tif,310,63,,,
vpd_04_1981-2010_V.2.1.tif,311,63,,,
vpd_05_1981-2010_V.2.1.tif,312,63,,,
vpd_06_1981-2010_V.2.1.tif,313,63,,,
vpd_07_1981-2010_V.2.1.tif,314,63,,,
vpd_08_1981-2010_V.2.1.tif,315,63,,,
vpd_09_1981-2010_V.2.1.tif,316,63,,,
vpd_10_1981-2010_V.2.1.tif,317,63,,,
vpd_11_1981-2010_V.2.1.tif,318,63,,,
vpd_12_1981-2010_V.2.1.tif,319,63,,,
GFDL-ESM4,320,48,,,
IPSL-CM6A-LR,321,48,,,
MPI-ESM1-2-HR,322,48,,,
MRI-ESM2-0,323,48,,,
UKESM1-0-LL,324,48,,,
GFDL-ESM4,325,49,,,
IPSL-CM6A-LR,326,49,,,
MPI-ESM1-2-HR,327,49,,,
MRI-ESM2-0,328,49,,,
UKESM1-0-LL,329,49,,,
GFDL-ESM4,330,50,,,
IPSL-CM6A-LR,331,50,,,
MPI-ESM1-2-HR,332,50,,,
MRI-ESM2-0,333,50,,,
UKESM1-0-LL,334,50,,,
ssp126,335,320,,,
ssp370,336,320,,,
ssp585,337,320,,,
ssp126,338,321,,,
ssp370,339,321,,,
ssp585,340,321,,,
ssp126,341,322,,,
ssp370,342,322,,,
ssp585,343,322,,,
ssp126,344,323,,,
ssp370,345,323,,,
ssp585,346,323,,,
ssp126,347,324,,,
ssp370,348,324,,,
ssp585,349,324,,,
ssp126,350,325,,,
ssp370,351,325,,,
ssp585,352,325,,,
ssp126,353,326,,,
ssp370,354,326,,,
ssp585,355,326,,,
ssp126,356,327,,,
ssp370,357,327,,,
ssp585,358,327,,,
ssp126,359,328,,,
ssp370,360,328,,,
ssp585,361,328,,,
ssp126,362,329,,,
ssp370,363,329,,,
ssp585,364,329,,,
ssp126,365,330,,,
ssp370,366,330,,,
ssp585,367,330,,,
ssp126,368,331,,,
ssp370,369,331,,,
ssp585,370,331,,,
ssp126,371,332,,,
ssp370,372,332,,,
ssp585,373,332,,,
ssp126,374,333,,,
ssp370,375,333,,,
ssp585,376,333,,,
ssp126,377,334,,,
ssp370,378,334,,,
ssp585,379,334,,,
bio,380,335,,,
pr,381,335,,,
tas,382,335,,,
tasmax,383,335,,,
tasmin,384,335,,,
bio,385,336,,,
pr,386,336,,,
tas,387,336,,,
tasmax,388,336,,,
tasmin,389,336,,,
bio,390,337,,,
pr,391,337,,,
tas,392,337,,,
tasmax,393,337,,,
tasmin,394,337,,,
bio,395,338,,,
pr,396,338,,,
tas,397,338,,,
tasmax,398,338,,,
tasmin,399,338,,,
bio,400,339,,,
pr,401,339,,,
tas,402,339,,,
tasmax,403,339,,,
tasmin,404,339,,,
bio,405,340,,,
pr,406,340,,,
tas,407,340,,,
tasmax,408,340,,,
tasmin,409,340,,,
bio,410,341,,,
pr,411,341,,,
tas,412,341,,,
tasmax,413,341,,,
tasmin,414,341,,,
bio,415,342,,,
pr,416,342,,,
tas,417,342,,,
tasmax,418,342,,,
tasmin,419,342,,,
bio,420,343,,,
pr,421,343,,,
tas,422,343,,,
tasmax,423,343,,,
tasmin,424,343,,,
bio,425,344,,,
pr,426,344,,,
tas,427,344,,,
tasmax,428,344,,,
tasmin,429,344,,,
bio,430,345,,,
pr,431,345,,,
tas,432,345,,,
tasmax,433,345,,,
tasmin,434,345,,,
bio,435,346,,,
pr,436,346,,,
tas,437,346,,,
tasmax,438,346,,,
tasmin,439,346,,,
bio,440,347,,,
pr,441,347,,,
tas,442,347,,,
tasmax,443,347,,,
tasmin,444,347,,,
bio,445,348,,,
pr,446,348,,,
tas,447,348,,,
tasmax,448,348,,,
tasmin,449,348,,,
bio,450,349,,,
pr,451,349,,,
tas,452,349,,,
tasmax,453,349,,,
tasmin,454,349,,,
bio,455,350,,,
pr,456,350,,,
tas,457,350,,,
tasmax,458,350,,,
tasmin,459,350,,,
bio,460,351,,,
pr,461,351,,,
tas,462,351,,,
tasmax,463,351,,,
tasmin,464,351,,,
bio,465,352,,,
pr,466,352,,,
tas,467,352,,,
tasmax,468,352,,,
tasmin,469,352,,,
bio,470,353,,,
pr,471,353,,,
tas,472,353,,,
tasmax,473,353,,,
tasmin,474,353,,,
bio,475,354,,,
pr,476,354,,,
tas,477,354,,,
tasmax,478,354,,,
tasmin,479,354,,,
bio,480,355,,,
pr,481,355,,,
tas,482,355,,,
tasmax,483,355,,,
tasmin,484,355,,,
bio,485,356,,,
pr,486,356,,,
tas,487,356,,,
tasmax,488,356,,,
tasmin,489,356,,,
bio,490,357,,,
pr,491,357,,,
tas,492,357,,,
tasmax,493,357,,,
tasmin,494,357,,,
bio,495,358,,,
pr,496,358,,,
tas,497,358,,,
tasmax,498,358,,,
tasmin,499,358,,,
bio,500,359,,,
pr,501,359,,,
tas,502,359,,,
tasmax,503,359,,,
tasmin,504,359,,,
bio,505,360,,,
pr,506,360,,,
tas,507,360,,,
tasmax,508,360,,,
tasmin,509,360,,,
bio,510,361,,,
pr,511,361,,,
tas,512,361,,,
tasmax,513,361,,,
tasmin,514,361,,,
bio,515,362,,,
pr,516,362,,,
tas,517,362,,,
tasmax,518,362,,,
tasmin,519,362,,,
bio,520,363,,,
pr,521,363,,,
tas,522,363,,,
tasmax,523,363,,,
tasmin,524,363,,,
bio,525,364,,,
pr,526,364,,,
tas,527,364,,,
tasmax,528,364,,,
tasmin,529,364,,,
bio,530,365,,,
pr,531,365,,,
tas,532,365,,,
tasmax,533,365,,,
tasmin,534,365,,,
bio,535,366,,,
pr,536,366,,,
tas,537,366,,,
tasmax,538,366,,,
tasmin,539,366,,,
bio,540,367,,,
pr,541,367,,,
tas,542,367,,,
tasmax,543,367,,,
tasmin,544,367,,,
bio,545,368,,,
pr,546,368,,,
tas,547,368,,,
tasmax,548,368,,,
tasmin,549,368,,,
bio,550,369,,,
pr,551,369,,,
tas,552,369,,,
tasmax,553,369,,,
tasmin,554,369,,,
bio,555,370,,,
pr,556,370,,,
tas,557,370,,,
tasmax,558,370,,,
tasmin,559,370,,,
bio,560,371,,,
pr,561,371,,,
tas,562,371,,,
tasmax,563,371,,,
tasmin,564,371,,,
bio,565,372,,,
pr,566,372,,,
tas,567,372,,,
tasmax,568,372,,,
tasmin,569,372,,,
bio,570,373,,,
pr,571,373,,,
tas,572,373,,,
tasmax,573,373,,,
tasmin,574,373,,,
bio,575,374,,,
pr,576,374,,,
tas,577,374,,,
tasmax,578,374,,,
tasmin,579,374,,,
bio,580,375,,,
pr,581,375,,,
tas,582,375,,,
tasmax,583,375,,,
tasmin,584,375,,,
bio,585,376,,,
pr,586,376,,,
tas,587,376,,,
tasmax,588,376,,,
tasmin,589,376,,,
bio,590,377,,,
pr,591,377,,,
tas,592,377,,,
tasmax,593,377,,,
tasmin,594,377,,,
bio,595,378,,,
pr,596,378,,,
tas,597,378,,,
tasmax,598,378,,,
tasmin,599,378,,,
bio,600,379,,,
pr,601,379,,,
tas,602,379,,,
tasmax,603,379,,,
tasmin,604,379,,,
bio1_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,605,380,,,
bio2_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,606,380,,,
bio3_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,607,380,,,
bio4_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,608,380,,,
bio5_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,609,380,,,
bio6_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,610,380,,,
bio7_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,611,380,,,
bio8_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,612,380,,,
bio9_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,613,380,,,
bio10_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,614,380,,,
bio11_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,615,380,,,
bio12_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,616,380,,,
bio13_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,617,380,,,
bio14_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,618,380,,,
bio15_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,619,380,,,
bio16_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,620,380,,,
bio17_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,621,380,,,
bio18_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,622,380,,,
bio19_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,623,380,,,
fcf_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,624,380,,,
fgd_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,625,380,,,
gdd0_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,626,380,,,
gdd10_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,627,380,,,
gdd5_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,628,380,,,
gddlgd0_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,629,380,,,
gddlgd10_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,630,380,,,
gddlgd5_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,631,380,,,
gddfgd0_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,632,380,,,
gddfgd10_2011-2040_gfdl-esm4_ssp126_V.2.1.tif,633,380,,,
